RPPS,Nom,Prenom,FINESS,RaisonSociale,Commune,LibCommune,CodePostal,Specialite,Etablissement
810002825569,TASTET,ANOUCK,,CABINET DU DR ANOUCK TASTET,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810002769338,VIGNES,JEAN-PIERRE,,CABINET DU DR JEAN-PIERRE VIGNES,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100824407,BOUHENIKA,SAMIR,,CABINET DU DR JEAN-FRANCOIS TEXIER,33003,Ambarès-et-Lagrave,33440,Spécialiste en Médecine Générale,non
810100087526,GACHET,CAROLINE,,CABINET DU DR CAROLINE GACHET,33334,Portets,33640,Spécialiste en Médecine Générale,non
810003958187,SIBILLE,PATRICK,,CABINET DU DR PATRICK SIBILLE,33022,Avensan,33480,Spécialiste en Médecine Générale,non
810002810066,CHEMIN,FREDERIC,,CABINET DU DR FREDERIC CHEMIN,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002829330,VALDENAIRE,GUILLAUME,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002764487,ETCHEGARAY,GUY,,CABINET DU DR GUY ETCHEGARAY,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810004031794,DAULOUEDE,HELENE,,SCP DRS FERRARIS COUSIN-MAIRE DAULOUEDE LECANTE ET PETRIAT,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810101102910,CARRUESCO,CHLOE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002768173,ANGIBAUD,HUGUES,,CABINET DU DR HUGUES ANGIBAUD,33011,Arès,33740,Spécialiste en Médecine Générale,non
810002763158,MARION,DIDIER,,CABINET DU DR DIDIER MARION,33274,Martillac,33650,Spécialiste en Médecine Générale,non
810002819349,PERTUSA,MARIE-CARMEN,,SELARL PERTUSA,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810002745023,ARAUD,JEAN-MICHEL,330792177,EHPAD CHATEAU LA CURE,33381,Saint-Caprais-de-Bordeaux,33880,Spécialiste en Médecine Générale,oui
810003854824,BRUN,THIERRY,,AHI 33 SERVICE DE SANTE AU TRAVAIL,33063,Bordeaux,33070,Spécialiste en Médecine Générale,non
810002772324,MONSEC,PIERRE,,CABINET DU DR PIERRE MONSEC,33108,Castillon-la-Bataille,33350,Spécialiste en Médecine Générale,non
810101106341,PERON,JULIE,330000555,CENTRE HOSPITALIER D'ARCACHON,33529,La Teste-de-Buch,33164,Neurologie,oui
810002751765,BARRABES,MICHEL,,CABINET DU DR MICHEL BARRABES,33501,Saucats,33650,Spécialiste en Médecine Générale,non
810100553287,DABURON,MARION,330000589,CH SUD GIRONDE - SITE LANGON,33227,Langon,33212,Spécialiste en Médecine Générale,oui
810003855292,GOHIER,CLAUDE,,CABINET DU DR CLAUDE GOHIER,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810100171742,CAYRE,FLORENCE,330000589,CH SUD GIRONDE - SITE LANGON,33227,Langon,33212,Spécialiste en Médecine Générale,oui
810005157663,OTTAVI,ADELE,,CABINET DU DR ADELE OTTAVI,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002767944,RIO-RENE,PATRICIA,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810002329539,MACKELBERT,JULIE,,SCP DES MEDECINS GENERALISTES DE LA MSP COLLECTIF SANTE,33381,Saint-Caprais-de-Bordeaux,33880,Spécialiste en Médecine Générale,non
810100221695,GRISARD,MARIE,,CABINET DU DR DELPHINE DESCAMPS,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002393865,MARICOURT-NGUYEN HUYNH,VIOLAINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002815925,TCHASSIM,AGATE,,CABINET DU DR AGATE TCHASSIM,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100402121,COLLIN,AMANDINE,330780115,CLINIQUE TIVOLI-DUCOS,33063,Bordeaux,33030,Spécialiste en Médecine Générale,oui
810002752946,CREUZE,MICHEL,,CABINET DU DR MICHEL CREUZE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002684651,NICOLAS,CLAIRE,,CABINET DU DR CLAIRE NICOLAS,33233,Laruscade,33620,Spécialiste en Médecine Générale,non
810002772795,CHARMAISON,SUZETTE,,CABINET DU DR SUZETTE CHARMAISON,33138,Coutras,33230,Spécialiste en Médecine Générale,non
810002766235,SOUQUET,MURIEL,330793183,CENTRE EXAMENS DE SANTE DE LA GIRONDE,33039,Bègles,33130,Spécialiste en Médecine Générale,oui
810002745882,LORANS,PATRICE,330054438,ACCUEIL URGENCE : PRODOMO - CEID,33063,Bordeaux,33000,Spécialiste en Médecine Générale,oui
810101139037,FOUGAS,JONATHAN,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002752169,LAGUENY,ALAIN,,CABINET DU DR ALAIN LAGUENY,33063,Bordeaux,33000,Neurologie,non
810002814860,VANDERSNICKT,GERALDINE,,CABINET DU DR GERALDINE VANDERSNICKT,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100402113,COSSAT,SYNDIE,,CABINET DU DR SYNDIE COSSAT,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100916443,CASTAING,PATRICK,,CABINET DU DR PATRICK CASTAING,33214,Lacanau,33680,Spécialiste en Médecine Générale,non
810100458925,DABOUY,ANNE-LAURE,,CABINET DU DR ANNE-LAURE DABOUY,33071,Branne,33420,Spécialiste en Médecine Générale,non
810100904779,GAUTHIER,JULIEN,,CABINET DU DR JULIEN GAUTHIER,33013,Artigues-près-Bordeaux,33370,Spécialiste en Médecine Générale,non
810002759750,PETIBON,JEAN-LOUIS,,CABINET DU DR JEAN-LOUIS PETIBON,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810000718600,MIGUET-DE JAUREGUIBERRY,FRANCOISE,,CABINET DU DR FRANCOISE MIGUET-DE JAUREGUIBERRY,33005,Andernos-les-Bains,33510,Spécialiste en Médecine Générale,non
810002765872,SCOTTO DI VETTIMO,LAURE,,CABINET DU DR LAURE SCOTTO DI VETTIMO,33402,Sainte-Foy-la-Grande,33220,Spécialiste en Médecine Générale,non
810100328615,AMOURDA,MARYLIZ,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810002768066,LAURENT,GUY,,CABINET DU DR GUY LAURENT,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002821501,PLADYS,KARINE,,CABINET DU DR KARINE PLADYS,33344,Pujols,33350,Spécialiste en Médecine Générale,non
810001834307,ANDRE-BOUTHORS,BLANDINE,,CABINET DU DR BLANDINE ANDRE-BOUTHORS,33125,Cissac-Médoc,33250,Spécialiste en Médecine Générale,non
810100518520,METTE,MARION,,CABINET DU DR BEATRICE LOISON,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810002763901,PAISSARD,MICHEL,,CABINET DU DR MICHEL PAISSARD,33522,Talence,33400,Spécialiste en Médecine Générale,non
810002765302,LIDON,ANDRE,,CABINET DU DR ANDRE LIDON,33009,Arcachon,33120,Spécialiste en Médecine Générale,non
810100422202,PERROT,SUNARA,,CABINET DU DR SUNARA PERROT,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002768553,LAVIGNE-MANIGAND,BEATRICE,,CABINET DU DR BEATRICE LAVIGNE-MANIGAND,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810003118501,DUMONT,JEAN,,CABINET DU DR JEAN DUMONT,33199,Gujan-Mestras,33470,Spécialiste en Médecine Générale,non
810100787026,DUGUE,OLIVIER,,CABINET DU DR OLIVIER DUGUE,33349,Quinsac,33360,Spécialiste en Médecine Générale,non
810002750999,PLOUX,PIERRE-YVES,,CABINET DU DR PIERRE-YVES PLOUX,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810004612239,PELRAS,GUILLAUME,,SELARL ANGIA,33318,Pessac,33605,Spécialiste en Médecine Générale,non
810002827292,LAZARINI,PATRICK,,CABINET DU DR PATRICK LAZARINI,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100768752,KANDJI,MAREME,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100954659,PANHAREN,PAMINI,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100709368,SEBIRE,FRANCOIS,,CABINET DU DR FRANCOIS SEBIRE,33227,Langon,33210,Spécialiste en Médecine Générale,non
810100127793,BRENUCHOT,SOPHIE,,CABINET DU DR SOPHIE BRENUCHOT,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810101139144,VERGNET,SYLVAIN,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100759181,WAKIEU,MIREILLE,,CABINET DU DR MIREILLE WAKIEU,33448,Saint-Médard-d'Eyrans,33650,Spécialiste en Médecine Générale,non
810002724051,BEAU,FRANCIS,,CABINET DU DR FRANCIS BEAU,33009,Arcachon,33120,Spécialiste en Médecine Générale,non
810002766060,PELGE,JEAN,,CABINET DU DR JEAN PELGE,33496,Salleb½uf,33370,Spécialiste en Médecine Générale,non
810002726841,GAUTIER,NICOLAS,,CAISSE PRIMAIRE D ASSURANCE MALADIE,33063,Bordeaux,33085,Spécialiste en Médecine Générale,non
810100845196,TOMICH,CYRIELLE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002326543,FAUTRIER,ISABELLE,,CABINET DU DR ISABELLE FAUTRIER,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810100433951,JAADOUNI,SOFIAN,,CABINET DU DR SOFIAN JAADOUNI,33227,Langon,33210,Spécialiste en Médecine Générale,non
810004409503,FAYARD,BEATRICE,,CABINET DU DR BEATRICE FAYARD,33522,Talence,33400,Spécialiste en Médecine Générale,non
810100093813,LAVAL-CESA,FREDERIQUE,,CABINET DU DR FREDERIQUE LAVAL-CESA,33080,Cadaujac,33140,Spécialiste en Médecine Générale,non
810002937471,LE BRUN,THIERRY,330021049,EHPAD LA MEMOIRE DES AILES,33555,Marcheprime,33380,Spécialiste en Médecine Générale,oui
810002766870,LIET,PHILIPPE,,CABINET DU DR PHILIPPE LIET,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100401982,TOMBREY,THOMAS,,CABINET DU DR THOMAS TOMBREY,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002741048,BOUSCAU-FAURE,JEAN-PIERRE,,CABINET DU DR JEAN-PIERRE BOUSCAU-FAURE,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810004816780,BOUGET,MICHELE,330802703,MAS  LE JUNCA,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,oui
810001469351,BARLET,LOUIS,330020918,EHPAD LES JARDINS D'OMBELINE,33096,Carbon-Blanc,33560,Spécialiste en Médecine Générale,oui
810002768710,DUBEAU,RENE-SERGE,,CABINET DU DR RENE-SERGE DUBEAU,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810002827557,GRINFEDER,VERONIQUE,,CABINET DU DR VERONIQUE GRINFEDER,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100341956,TROPHIME,SABRINA,,CABINET DU DR SABRINA TROPHIME,33108,Castillon-la-Bataille,33350,Spécialiste en Médecine Générale,non
810002771193,LAMBERT,LILIANE,,CABINET DU DR LILIANE LAMBERT,33324,Pineuilh,33220,Spécialiste en Médecine Générale,non
810002754140,SERRE,MICHEL,330781428,EHPAD  TERRE-NEGRE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,oui
810002768066,LAURENT,GUY,,CABINET DU DR GUY LAURENT,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100468775,WAKIEU,CYRILLE,,CABINET DU DR CYRILLE WAKIEU,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002766185,LUONG DINH GIAP,GERARD,,CABINET DU DR GERARD LUONG DINH GIAP,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002776655,TROLY,HUGUES,,CABINET DU DR HUGUES TROLY,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810101132776,HIGGINSON,JOHANNA,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002762697,TREBESSES,JEAN-MICHEL,,CABINET DU DR JEAN-MICHEL TREBESSES,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002770591,ANTONIAZZI,ERIC,,CABINET DU DR ERIC ANTONIAZZI,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100736908,GRADEL,ANTOINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002778198,HUMBERT,JEAN,,CABINET DU DR JEAN HUMBERT,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100925964,PEREZ,SOPHIE,,CABINET DU DR SOPHIE PEREZ,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810101106341,PERON,JULIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810101139078,DAUBIGNEY,ANTOINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002756533,VIEL-MAZURIER,VERONIQUE,,CABINET DU DR VERONIQUE VIEL-MAZURIER,33312,Parempuyre,33290,Spécialiste en Médecine Générale,non
810002759271,DALLOT,MARC,,CABINET DU DR MARC DALLOT,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002757770,THOREAU,FREDERIC,,CABINET DU DR FREDERIC THOREAU,33519,Le Taillan-Médoc,33320,Spécialiste en Médecine Générale,non
810002817327,ADAM,CHRISTOPHE,,CABINET DU DR CHRISTOPHE ADAM,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810003990214,GUICHENEY,FABRICE,,CABINET DU DR FABRICE GUICHENEY,33111,Caudrot,33490,Spécialiste en Médecine Générale,non
810100434033,AYROLES,ARNAUD,,CABINET DU DR ARNAUD AYROLES,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810100820843,MONTARD,BRUNO,,CABINET DU DR BRUNO MONTARD,33236,Lège-Cap-Ferret,33950,Spécialiste en Médecine Générale,non
810100508497,MATHIEU,MARTHE,,CABINET DU DR MARTHE MATHIEU,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810100212108,MEYER,NATHALIE,,CABINET DU DR ARNAUD GAUNELLE,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100356731,PAYEN,AMANDINE,,CABINET DU DR AMANDINE PAYEN,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002774577,AIRIEAU,LOUIS,,CABINET DU DR LOUIS AIRIEAU,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002756277,BALLADE,JEAN-CLAUDE,,CABINET DU DR JEAN-CLAUDE BALLADE,33314,Pauillac,33250,Spécialiste en Médecine Générale,non
810100436830,FOURCADE,CYRIL,,CABINET DU DR CYRIL FOURCADE,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810000692706,DOUX-MALESSET,VERONIQUE,330798554,EHPAD  LE TEMPS DE VIVRE,33195,Grignols,33690,Spécialiste en Médecine Générale,oui
810002770237,SAINT-GEOURS,MARIE,,CABINET DU DR MARIE SAINT-GEOURS,33529,La Teste-de-Buch,33260,Spécialiste en Médecine Générale,non
810100422202,PERROT,SUNARA,,CABINET DU DR SUNARA PERROT,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100284792,LOISON,AXEL,330780495,CLINIQUE MUTUALISTE DU MEDOC,33240,Lesparre-Médoc,33340,Spécialiste en Médecine Générale,oui
810002828944,SIBON,IGOR,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002817699,NAVARRA,MARC,,CABINET DU DR MARC NAVARRA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002822152,CARLES,CELINE,330000340,M.S.P.BX. BAGATELLE,33522,Talence,33401,Spécialiste en Médecine Générale,oui
810003841565,GIDENNE,BRUNO,,CABINET DU DR BRUNO GIDENNE,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810101128105,RIBOUX,SOPHIE-CHARLOTTE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810004620562,BENZINE,AMEL,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002762945,GALDOS Y TOBALINA,IGNACIO,,CABINET DU DR IGNACIO GALDOS Y TOBALINA,33119,Cenon,33150,Neurologie,non
810002816410,MONROY,JOCELYNE,,CABINET DU DR JOCELYNE MONROY,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002766748,MAMANE,GILLES,,CABINET DU DR GILLES MAMANE,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810100305480,RODRIGUEZ,OLIVIER,,CABINET DU DR OLIVIER RODRIGUEZ,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002813037,NZONG,ALAIN,,CABINET DU DR ALAIN NZONG,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002748159,GINER,MICHEL,,CABINET DU DR MICHEL GINER,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002764313,PEYRE,PASCAL,,CABINET DU DR PASCAL PEYRE,33009,Arcachon,33120,Spécialiste en Médecine Générale,non
810101146578,COUTAUCHAUD,MARINA,330781337,HOPITAL XAVIER ARNOZAN - CHU,33318,Pessac,33604,Spécialiste en Médecine Générale,oui
810005164388,TOURDIAS,DAMIEN,,CABINET DU DR JEREMY VOLANTE,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810002814472,POPOT,STEPHANE,,CABINET DU DR STEPHANE POPOT,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100706257,BERNARD,CLAIRE,,CABINET DU DR MAITE CHIPI,33483,Saint-Sulpice-et-Cameyrac,33450,Spécialiste en Médecine Générale,non
810100491678,BURNHAM,EMMANUEL,,CABINET DU DR EMMANUEL BURNHAM,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100928323,CORNAUD,NICOLAS,,CABINET DU DR NICOLAS CORNAUD,33214,Lacanau,33680,Spécialiste en Médecine Générale,non
810001749257,GENAIS,SEVERINE,,CABINET DU DR SEVERINE GENAIS,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810100454924,GASREL,FLORENCE,,CABINET DU DR FLORENCE GASREL,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810004626593,LEMONNIER,EMMANUELLE,,CABINET DU DR EMMANUELLE LEMONNIER,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100896983,SADIER,GAELLE,,CABINET DU DR EMMANUEL BOIGE,33529,La Teste-de-Buch,33260,Spécialiste en Médecine Générale,non
810100413813,CHERIET,MONDHER,,CABINET DU DR DAMIEN JEANNEAU,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810004586979,CHASSAGNOUX,CHRISTELLE,,CABINET DU DR CHRISTELLE CHASSAGNOUX,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002764487,ETCHEGARAY,GUY,,CABINET DU DR GUY ETCHEGARAY,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002767381,ROUX,JEAN-PAUL,,CABINET DU DR JEAN-PAUL ROUX,33012,Arsac,33460,Spécialiste en Médecine Générale,non
810100834356,PROTHON,EMMANUEL,,UNIVERSITE DE BORDEAUX,33063,Bordeaux,33076,Spécialiste en Médecine Générale,non
810004406608,BARRAUD,GLADYS,,AGENCE REGIONALE DE SANTE DE NOUVELLE-AQUITAINE,33063,Bordeaux,33063,Spécialiste en Médecine Générale,non
810002726262,BALAGAYRIE,ANTOINE,,CABINET DU DR ANTOINE BALAGAYRIE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002828860,FLAHARTY,DANIEL,,CABINET DU DR DANIEL FLAHARTY,33213,La Brède,33650,Spécialiste en Médecine Générale,non
810002763091,GUEZOU,BERNARD,,CABINET DU DR BERNARD GUEZOU,33447,Saint-Médard-de-Guizières,33230,Spécialiste en Médecine Générale,non
810002776275,LACOSSE-TERRIN,SYLVIE,,CABINET DU DR SYLVIE LACOSSE-TERRIN,33056,Blanquefort,33290,Spécialiste en Médecine Générale,non
810002827342,TISNE,BERTRAND,,CABINET DU DR BERTRAND TISNE,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002755923,GUIVERNAU,PATRICIA,,CABINET DU DR PATRICIA GUIVERNAU,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810000976125,DESVIGNES-DIZIAIN,MARIE-PIERRE,,CABINET DU DR MARIE-PIERRE DESVIGNES-DIZIAIN,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100103539,PASQUALINI,JULIA,,CABINET DU DR GILLA TAVEAUX,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002767878,GOUBE,DENIS,,CABINET DU DR DENIS GOUBE,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810002797792,DUHAMEL,SYLVIE,,CABINET DU DR SYLVIE DUHAMEL,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810100491736,SEGARD,HELENE,,CABINET DU DR HELENE SEGARD,33104,Castelnau-de-Médoc,33480,Spécialiste en Médecine Générale,non
810002775095,BERTEAU,CHRISTINE,,CABINET DU DR CHRISTINE BERTEAU,33167,Floirac,33270,Spécialiste en Médecine Générale,non
810100575942,HAMM,SOPHIE,,CABINET DU DR SOPHIE HAMM,33058,Blaye,33390,Spécialiste en Médecine Générale,non
810002820222,CHRYSOSTOME,VIRGINIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002771227,SADOUN,FRANCK,,CABINET DU DR FRANCK SADOUN,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002774270,BISSOLOKELE-MATOUNDOU,PASCAL,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002765302,LIDON,ANDRE,330781626,CLINIQUE ROSE DES SABLES,33527,Le Teich,33470,Spécialiste en Médecine Générale,oui
810000036011,RATON,BRUNO,,CABINET DU DR BRUNO RATON,33490,Saint-Vivien-de-Médoc,33590,Spécialiste en Médecine Générale,non
810101155819,HOAREAU,STEPHANIE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002774627,DUHALDE,PHILIPPE,,CABINET DU DR PHILIPPE DUHALDE,33096,Carbon-Blanc,33560,Spécialiste en Médecine Générale,non
810100377034,GUIOT,OLIVIER,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002756079,FEINSTEIN,PATRICIA,330792748,CENTRE DE SANTE MEDICAL GALLIENI,33063,Bordeaux,33082,Spécialiste en Médecine Générale,oui
810100904589,MA,SHI FEI,330780495,CLINIQUE MUTUALISTE DU MEDOC,33240,Lesparre-Médoc,33340,Spécialiste en Médecine Générale,oui
810002245222,FOCHEUX,PIERRE,,CABINET DU DR PIERRE FOCHEUX,33065,Bouliac,33270,Spécialiste en Médecine Générale,non
810100853513,BOUVIL,ALEXIA,,CABINET DU DR JEAN-MARC VALETTE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810003849956,SZTIL,ERIC,,CABINET DU DR ERIC SZTIL,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100872331,MAHOUKOU,SIMPLICE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810002820206,GACEUS,JEAN FRANCOIS,,CABINET DU DR JEAN FRANCOIS GACEUS,33167,Floirac,33270,Spécialiste en Médecine Générale,non
810002811593,BASTERREIX,STEPHANIE,,CABINET DU DR STEPHANIE BASTERREIX,33273,Martignas-sur-Jalle,33127,Spécialiste en Médecine Générale,non
810002754454,DEVENYNS,FLORENT,,CABINET DU DR FLORENT DEVENYNS,33122,Cestas,33610,Spécialiste en Médecine Générale,non
810002749603,MANAUD,MARILYS,,CABINET DU DR MARILYS MANAUD,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810002754272,MAURICE,JACQUES,,CABINET DU DR JACQUES MAURICE,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810100518496,GIBERT,BENOIT,,CABINET DU DR BENOIT GIBERT,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002771045,TRITSCHLER,JEAN-ALBERT,,CABINET DU DR JEAN-ALBERT TRITSCHLER,33122,Cestas,33610,Spécialiste en Médecine Générale,non
810101232428,BERARD,CECILE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100491660,ANSELME,FRANCK,,CABINET DU DR FRANCK ANSELME,33104,Castelnau-de-Médoc,33480,Spécialiste en Médecine Générale,non
810002747854,LACOSTE,XAVIER,,AHI 33 SERVICE DE SANTE AU TRAVAIL,33063,Bordeaux,33070,Spécialiste en Médecine Générale,non
810002778784,LABADIE,BENEDICTE,,CABINET DU DR BENEDICTE LABADIE,33544,Le Verdon-sur-Mer,33123,Spécialiste en Médecine Générale,non
810100561702,DEJEAN-GAUDIN,DELPHINE,,CABINET DU DR DELPHINE DEJEAN-GAUDIN,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002816576,VIALARS-HARO,MURIEL,,CABINET DU DR MURIEL VIALARS-HARO,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810100958098,MORINCOMME,MAXIME,,CABINET DU DR MAXIME MORINCOMME,33069,Le Bouscat,33110,Spécialiste en Médecine Générale,non
810004592324,GIRON,JEROME,,CABINET DU DR JEROME GIRON,33324,Pineuilh,33220,Spécialiste en Médecine Générale,non
810002810611,CORRE,BRUNO,,CABINET DU DR BRUNO CORRE,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810002746773,CAZOU,ALAIN,,CABINET DU DR ALAIN CAZOU,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002762465,CANOVAS,BRUNO,,CABINET DU DR BRUNO CANOVAS,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002766987,RUFFAT,BERTRAND,,CABINET DU DR BERTRAND RUFFAT,33056,Blanquefort,33290,Spécialiste en Médecine Générale,non
810100491801,MAILLET,PIERRE,330781071,IEM  CHATEAU RABA,33522,Talence,33400,Spécialiste en Médecine Générale,oui
810002751617,FABERES,GILLES,,CABINET DU DR GILLES FABERES,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810004412093,DAMIAN,AMELIA,,CABINET DU DR AMELIA NITESCU,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100186112,CASENAVE,PHILIPPE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Neurologie,oui
810100402188,DE MONTAUDOUIN,MARIE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810004038302,LE GOURRIEREC,JULIEN,330786005,EHPAD  ST GEORGES,33529,La Teste-de-Buch,33260,Spécialiste en Médecine Générale,oui
